CustomerID,LastInvoiceDate,Frequency,Monetary,Recency,rule_code,rule_label,R_Quartile,F_Quartile,M_Quartile,RFMScore,TotalScore,kmeans_cluster,dbscan_cluster
12688,2011-08-18 08:49:00,1,4873.8099999999995,113.0,101,Promising,3,4,1,341,8,1,-1
12689,2011-11-14 08:31:00,2,1247.61,25.0,000,New/Low Activity,2,3,2,232,7,1,0
12690,2011-05-18 09:09:00,1,389.01,205.0,100,Hibernating,4,4,3,443,11,0,0
12691,2011-11-11 16:49:00,6,1035.8,27.0,010,Regular,2,1,2,212,5,1,0
12693,2011-08-04 17:51:00,4,855.91,126.0,100,Hibernating,3,2,2,322,7,1,0
12694,2011-09-30 13:06:00,2,869.67,69.0,000,New/Low Activity,3,3,2,332,8,1,0
12695,2011-12-02 13:22:00,4,582.1,6.0,000,New/Low Activity,1,2,3,123,6,1,0
12697,2011-11-11 08:47:00,3,957.59,28.0,000,New/Low Activity,2,2,2,222,6,1,0
12700,2011-12-02 10:47:00,4,4939.99,7.0,001,At Risk - High Value,1,2,1,121,4,1,0
12701,2011-09-21 10:47:00,2,797.71,79.0,000,New/Low Activity,3,3,2,332,8,1,0
12702,2011-11-20 10:36:00,1,219.0,19.0,000,New/Low Activity,2,4,4,244,10,1,0
12703,2011-09-29 17:52:00,1,283.55,70.0,000,New/Low Activity,3,4,4,344,11,1,0
12704,2011-12-02 13:15:00,8,2340.84,6.0,011,High Value,1,1,1,111,3,1,0
12705,2011-11-24 13:17:00,9,6868.29,14.0,011,High Value,1,1,1,111,3,1,0
12707,2011-02-21 08:38:00,1,603.42,291.0,100,Hibernating,4,4,3,443,11,0,0
12708,2011-11-10 09:52:00,10,2712.91,29.0,011,High Value,2,1,1,211,4,1,0
12709,2011-11-24 15:38:00,15,9736.52,14.0,011,High Value,1,1,1,111,3,1,0
12710,2011-09-04 12:00:00,3,1149.02,96.0,100,Hibernating,3,2,2,322,7,1,0
12712,2011-11-11 08:19:00,13,4396.13,28.0,011,High Value,2,1,1,211,4,1,0
12713,2011-12-09 12:16:00,1,848.55,0.0,000,New/Low Activity,1,4,2,142,7,1,0
12714,2011-11-30 15:43:00,5,4708.86,8.0,011,High Value,1,2,1,121,4,1,0
12715,2011-08-25 15:22:00,1,353.86,105.0,100,Hibernating,3,4,3,343,10,1,0
12716,2011-12-06 08:55:00,2,1053.49,3.0,000,New/Low Activity,1,3,2,132,6,1,0
12717,2011-07-11 14:47:00,2,1030.98,150.0,100,Hibernating,4,3,2,432,9,0,0
12718,2011-09-29 16:38:00,1,238.25,70.0,000,New/Low Activity,3,4,4,344,11,1,0
12719,2011-12-04 13:45:00,2,644.95,4.0,000,New/Low Activity,1,3,3,133,7,1,0
12720,2011-12-07 08:03:00,25,5781.73,2.0,011,High Value,1,1,1,111,3,1,1
12721,2011-11-08 12:13:00,6,2656.13,31.0,011,High Value,2,1,1,211,4,1,0
12722,2011-09-15 14:50:00,4,997.63,84.0,000,New/Low Activity,3,2,2,322,7,1,0
12723,2011-12-06 10:19:00,5,725.07,3.0,010,Regular,1,2,2,122,5,1,0
12724,2011-12-04 16:02:00,4,1031.41,4.0,000,New/Low Activity,1,2,2,122,5,1,0
12725,2010-12-03 15:45:00,1,427.8,370.0,100,Hibernating,4,4,3,443,11,0,0
12726,2011-11-11 13:35:00,7,2609.1,27.0,011,High Value,2,1,1,211,4,1,0
12727,2011-11-29 11:46:00,7,3980.7,10.0,011,High Value,1,1,1,111,3,1,0
12728,2011-09-29 15:31:00,4,836.33,70.0,000,New/Low Activity,3,2,2,322,7,1,0
12729,2011-08-18 11:40:00,1,453.01,113.0,100,Hibernating,3,4,3,343,10,1,0
12731,2011-11-16 11:59:00,12,18895.91,23.0,011,High Value,2,1,1,211,4,1,-1
12732,2011-06-13 11:33:00,1,236.26000000000002,179.0,100,Hibernating,4,4,4,444,12,0,0
12733,2011-04-19 16:19:00,1,383.95,233.0,100,Hibernating,4,4,3,443,11,0,0
12734,2010-12-22 12:47:00,1,110.39999999999999,352.0,100,Hibernating,4,4,4,444,12,0,0
12735,2011-01-28 13:37:00,2,779.5699999999999,314.0,100,Hibernating,4,3,2,432,9,0,0
12736,2011-01-11 07:57:00,1,234.0,332.0,100,Hibernating,4,4,4,444,12,0,0
12738,2010-12-02 18:27:00,1,155.35,371.0,100,Hibernating,4,4,4,444,12,0,0
12739,2011-09-22 13:00:00,2,1013.04,77.0,000,New/Low Activity,3,3,2,332,8,1,0
12740,2011-10-07 10:44:00,1,427.6,63.0,000,New/Low Activity,3,4,3,343,10,1,0
12743,2011-07-28 16:21:00,2,546.43,133.0,100,Hibernating,3,3,3,333,9,1,0
12744,2011-10-19 11:18:00,7,21279.29,51.0,011,High Value,3,1,1,311,5,1,-1
12747,2011-12-07 14:34:00,11,4196.01,1.0,011,High Value,1,1,1,111,3,1,0
12748,2011-12-09 12:20:00,209,33719.73,0.0,011,High Value,1,1,1,111,3,2,-1
12749,2011-12-06 09:56:00,5,4090.88,3.0,011,High Value,1,2,1,121,4,1,0
12750,2011-08-03 09:13:00,1,275.88,128.0,100,Hibernating,3,4,4,344,11,1,0
12752,2011-09-19 13:32:00,1,4366.78,80.0,001,At Risk - High Value,3,4,1,341,8,1,0
12753,2011-11-17 10:52:00,6,21429.39,22.0,011,High Value,2,1,1,211,4,1,-1
12754,2011-04-18 09:00:00,3,3010.74,235.0,101,Promising,4,2,1,421,7,0,0
12755,2011-03-04 12:42:00,2,3811.95,280.0,101,Promising,4,3,1,431,8,0,-1
12756,2011-09-14 09:31:00,1,112.07999999999998,86.0,000,New/Low Activity,3,4,4,344,11,1,0
12757,2011-11-24 12:30:00,13,7857.1,15.0,011,High Value,1,1,1,111,3,1,0
12758,2011-08-15 10:22:00,2,2791.59,116.0,101,Promising,3,3,1,331,7,1,0
12759,2011-10-18 14:49:00,3,1531.44,51.0,000,New/Low Activity,3,2,2,322,7,1,0
12762,2011-12-02 10:23:00,2,1898.52,7.0,000,New/Low Activity,1,3,1,131,5,1,0
12763,2011-07-24 14:12:00,2,494.08,137.0,100,Hibernating,3,3,3,333,9,1,0
12764,2011-01-27 10:19:00,1,1693.88,316.0,100,Hibernating,4,4,1,441,9,0,0
12766,2011-12-06 08:46:00,7,6989.63,3.0,011,High Value,1,1,1,111,3,1,0
12769,2011-04-15 10:25:00,1,1143.6,238.0,100,Hibernating,4,4,2,442,10,0,0
12770,2011-05-13 09:33:00,1,1351.45,210.0,100,Hibernating,4,4,2,442,10,0,0
12772,2011-10-11 09:19:00,1,892.47,59.0,000,New/Low Activity,3,4,2,342,9,1,0
12775,2011-11-22 16:33:00,5,1386.04,16.0,010,Regular,1,2,2,122,5,1,0
12778,2011-11-20 11:30:00,6,822.23,19.0,010,Regular,2,1,2,212,5,1,0
12779,2011-11-02 11:43:00,8,3981.36,37.0,011,High Value,2,1,1,211,4,1,0
12781,2011-10-07 10:37:00,2,826.74,63.0,000,New/Low Activity,3,3,2,332,8,1,0
12782,2011-12-05 09:16:00,5,2330.92,4.0,011,High Value,1,2,1,121,4,1,0
12783,2011-12-07 15:56:00,6,2225.91,1.0,011,High Value,1,1,1,111,3,1,0
12784,2011-11-30 15:38:00,2,574.42,8.0,000,New/Low Activity,1,3,3,133,7,1,0
12785,2010-12-10 13:48:00,1,311.95,363.0,100,Hibernating,4,4,3,443,11,0,0
12787,2011-11-30 08:44:00,3,463.66,9.0,000,New/Low Activity,1,2,3,123,6,1,0
12789,2011-10-05 13:34:00,1,91.85,64.0,000,New/Low Activity,3,4,4,344,11,1,0
12790,2011-05-31 14:14:00,1,324.92,191.0,100,Hibernating,4,4,3,443,11,0,0
12791,2010-12-01 11:27:00,1,192.60000000000002,373.0,100,Hibernating,4,4,4,444,12,0,0
12792,2011-03-28 11:36:00,1,400.53999999999996,256.0,100,Hibernating,4,4,3,443,11,0,0
12793,2011-01-09 12:12:00,2,545.48,334.0,100,Hibernating,4,3,3,433,10,0,0
12794,2011-10-17 14:54:00,2,860.41,52.0,000,New/Low Activity,3,3,2,332,8,1,0
12795,2011-11-21 10:27:00,1,430.48,18.0,000,New/Low Activity,2,4,3,243,9,1,0
12797,2010-12-09 10:55:00,1,254.03,365.0,100,Hibernating,4,4,4,444,12,0,0
12798,2011-11-29 15:52:00,3,6977.04,9.0,001,At Risk - High Value,1,2,1,121,4,1,0
12802,2011-06-06 09:36:00,1,427.58,186.0,100,Hibernating,4,4,3,443,11,0,0
12808,2011-11-03 10:05:00,3,483.65000000000003,36.0,000,New/Low Activity,2,2,3,223,7,1,0
12809,2011-06-15 10:51:00,1,489.31,177.0,100,Hibernating,4,4,3,443,11,0,0
12811,2011-03-24 09:42:00,3,514.85,260.0,100,Hibernating,4,2,3,423,9,0,0
12812,2011-10-26 09:54:00,1,229.64000000000001,44.0,000,New/Low Activity,2,4,4,244,10,1,0
12814,2011-08-30 12:11:00,1,125.92,101.0,100,Hibernating,3,4,4,344,11,1,0
12815,2011-07-15 10:21:00,2,1063.46,147.0,100,Hibernating,4,3,2,432,9,0,0
12816,2011-09-05 12:41:00,2,572.2,95.0,100,Hibernating,3,3,3,333,9,1,0
12817,2011-03-03 16:28:00,1,166.04,280.0,100,Hibernating,4,4,4,444,12,0,0
12818,2011-03-23 12:06:00,1,1542.08,261.0,100,Hibernating,4,4,2,442,10,0,0
12820,2011-12-06 15:12:00,4,942.34,2.0,000,New/Low Activity,1,2,2,122,5,1,0
12821,2011-05-09 15:51:00,1,92.72,213.0,100,Hibernating,4,4,4,444,12,0,0
12822,2011-09-30 10:04:00,2,948.88,70.0,000,New/Low Activity,3,3,2,332,8,1,0
12823,2011-09-26 07:35:00,5,1759.5,74.0,010,Regular,3,2,1,321,6,1,0
12824,2011-10-11 12:49:00,1,397.12,59.0,000,New/Low Activity,3,4,3,343,10,1,0
12826,2011-12-07 10:25:00,7,1474.72,2.0,010,Regular,1,1,2,112,4,1,0
12827,2011-12-04 12:17:00,3,430.15000000000003,5.0,000,New/Low Activity,1,2,3,123,6,1,0
12828,2011-12-07 08:45:00,6,1018.71,2.0,010,Regular,1,1,2,112,4,1,0
12829,2011-01-07 11:13:00,2,293.0,336.0,100,Hibernating,4,3,4,434,11,0,0
12830,2011-11-02 11:54:00,6,6814.64,37.0,011,High Value,2,1,1,211,4,1,0
12831,2011-03-22 13:02:00,1,215.05,261.0,100,Hibernating,4,4,4,444,12,0,0
12832,2011-11-07 13:30:00,2,383.03,31.0,000,New/Low Activity,2,3,3,233,8,1,0
12833,2011-07-17 13:46:00,1,417.38,144.0,100,Hibernating,4,4,3,443,11,0,0
12834,2011-03-02 09:49:00,1,312.38,282.0,100,Hibernating,4,4,3,443,11,0,0
12836,2011-10-11 15:10:00,4,2612.86,58.0,001,At Risk - High Value,3,2,1,321,6,1,0
12837,2011-06-19 16:07:00,1,134.1,172.0,100,Hibernating,4,4,4,444,12,0,0
12838,2011-11-06 12:20:00,2,683.13,33.0,000,New/Low Activity,2,3,2,232,7,1,0
12839,2011-12-07 12:33:00,14,5591.42,2.0,011,High Value,1,1,1,111,3,1,0
12840,2011-07-19 09:29:00,4,2726.77,143.0,101,Promising,4,2,1,421,7,1,0
12841,2011-12-05 11:13:00,25,4022.35,4.0,011,High Value,1,1,1,111,3,1,1
12842,2011-09-30 15:33:00,2,1118.99,69.0,000,New/Low Activity,3,3,2,332,8,1,0
12843,2011-10-05 12:09:00,8,1702.26,65.0,010,Regular,3,1,1,311,5,1,0
12844,2011-11-10 13:31:00,2,325.96000000000004,28.0,000,New/Low Activity,2,3,3,233,8,1,0
12845,2011-03-17 13:34:00,4,354.09,266.0,100,Hibernating,4,2,3,423,9,0,0
12847,2011-11-17 13:16:00,1,871.54,21.0,000,New/Low Activity,2,4,2,242,8,1,0
12849,2011-11-08 13:41:00,2,1050.8899999999999,30.0,000,New/Low Activity,2,3,2,232,7,1,0
12851,2011-09-04 12:41:00,1,135.18,96.0,100,Hibernating,3,4,4,344,11,1,0
12852,2011-02-18 08:47:00,1,311.55,294.0,100,Hibernating,4,4,3,443,11,0,0
12853,2011-07-28 11:29:00,6,1957.1000000000001,134.0,110,Potential Loyalist,3,1,1,311,5,1,0
12854,2011-09-22 12:15:00,3,1324.5,78.0,000,New/Low Activity,3,2,2,322,7,1,0
12855,2010-12-02 09:37:00,1,38.1,372.0,100,Hibernating,4,4,4,444,12,0,0
12856,2011-12-02 10:52:00,6,2179.93,7.0,011,High Value,1,1,1,111,3,1,0
12857,2011-05-13 10:20:00,2,1106.4,210.0,100,Hibernating,4,3,2,432,9,0,0
12863,2011-10-18 14:15:00,1,521.2,51.0,000,New/Low Activity,3,4,3,343,10,1,0
12864,2011-07-24 13:03:00,1,147.12,137.0,100,Hibernating,3,4,4,344,11,1,0
12865,2011-11-13 14:31:00,2,1568.23,25.0,000,New/Low Activity,2,3,2,232,7,1,0
12866,2011-03-01 14:11:00,1,559.12,282.0,100,Hibernating,4,4,3,443,11,0,0
12867,2011-11-13 15:30:00,7,4036.82,25.0,011,High Value,2,1,1,211,4,1,0
12868,2011-06-07 10:42:00,6,1607.0600000000002,185.0,110,Potential Loyalist,4,1,2,412,7,0,0
12871,2011-09-16 15:07:00,2,380.64,83.0,000,New/Low Activity,3,3,3,333,9,1,0
12872,2011-01-17 10:52:00,2,599.97,326.0,100,Hibernating,4,3,3,433,10,0,0
12873,2011-03-02 14:58:00,1,374.0,281.0,100,Hibernating,4,4,3,443,11,0,0
12875,2011-07-19 15:30:00,2,343.2300000000001,142.0,100,Hibernating,4,3,3,433,10,0,0
12876,2011-10-13 12:26:00,2,2218.02,57.0,001,At Risk - High Value,3,3,1,331,7,1,0
12877,2011-12-06 10:30:00,12,1535.77,3.0,010,Regular,1,1,2,112,4,1,0
12878,2011-04-17 13:07:00,2,854.99,235.0,100,Hibernating,4,3,2,432,9,0,0
12879,2011-10-26 12:24:00,3,573.22,44.0,000,New/Low Activity,2,2,3,223,7,1,0
12881,2011-03-09 11:44:00,1,298.0,275.0,100,Hibernating,4,4,4,444,12,0,0
12882,2011-11-30 16:18:00,2,1463.04,8.0,000,New/Low Activity,1,3,2,132,6,1,0
12883,2011-11-15 09:32:00,4,703.47,24.0,000,New/Low Activity,2,2,2,222,6,1,0
12884,2011-09-12 13:10:00,1,309.05,87.0,000,New/Low Activity,3,4,3,343,10,1,0
12885,2011-10-07 13:40:00,3,1175.22,62.0,000,New/Low Activity,3,2,2,322,7,1,0
12886,2011-10-03 10:09:00,2,1378.4,67.0,000,New/Low Activity,3,3,2,332,8,1,0
12888,2011-05-09 16:02:00,2,354.12,213.0,100,Hibernating,4,3,3,433,10,0,0
12890,2011-11-15 17:26:00,1,380.46999999999997,23.0,000,New/Low Activity,2,4,3,243,9,1,0
12891,2011-06-07 12:31:00,3,331.0,185.0,100,Hibernating,4,2,3,423,9,0,0
12893,2011-11-09 12:34:00,1,188.14,30.0,000,New/Low Activity,2,4,4,244,10,1,0
12895,2011-10-28 13:51:00,2,372.8,41.0,000,New/Low Activity,2,3,3,233,8,1,0
12897,2011-05-19 12:13:00,2,216.5,204.0,100,Hibernating,4,3,4,434,11,0,0
12901,2011-12-01 10:07:00,28,17654.54,8.0,011,High Value,1,1,1,111,3,1,-1
12902,2011-03-20 12:06:00,1,138.68,264.0,100,Hibernating,4,4,4,444,12,0,0
12904,2011-11-21 14:34:00,2,509.58,17.0,000,New/Low Activity,1,3,3,133,7,1,0
12906,2011-11-28 09:55:00,5,2919.81,11.0,011,High Value,1,2,1,121,4,1,0
12908,2011-06-16 15:39:00,2,750.0,175.0,100,Hibernating,4,3,2,432,9,0,0
12909,2011-10-31 12:43:00,5,2178.67,39.0,011,High Value,2,2,1,221,5,1,0
12910,2011-11-16 14:28:00,8,3075.04,22.0,011,High Value,2,1,1,211,4,1,0
12912,2011-12-07 08:55:00,5,1662.3,2.0,010,Regular,1,2,1,121,4,1,0
12913,2011-12-05 12:11:00,5,2483.63,4.0,011,High Value,1,2,1,121,4,1,0
12915,2011-07-14 11:34:00,2,363.65,148.0,100,Hibernating,4,3,3,433,10,0,0
12916,2011-07-24 10:35:00,4,3006.15,138.0,101,Promising,3,2,1,321,6,1,0
12917,2011-08-03 16:42:00,1,594.0,127.0,100,Hibernating,3,4,3,343,10,1,0
12919,2011-12-01 13:47:00,6,1335.19,7.0,010,Regular,1,1,2,112,4,1,0
12920,2011-11-22 15:05:00,1,164.23,16.0,000,New/Low Activity,1,4,4,144,9,1,0
12921,2011-11-30 16:22:00,37,16587.09,8.0,011,High Value,1,1,1,111,3,1,-1
12922,2011-07-01 15:35:00,1,405.38,160.0,100,Hibernating,4,4,3,443,11,0,0
12923,2011-10-06 16:20:00,1,176.97,63.0,000,New/Low Activity,3,4,4,344,11,1,0
12924,2011-09-12 13:55:00,4,933.7,87.0,000,New/Low Activity,3,2,2,322,7,1,0
12925,2011-12-05 11:11:00,2,694.05,4.0,000,New/Low Activity,1,3,2,132,6,1,0
12928,2011-11-04 14:24:00,5,2062.7000000000003,34.0,011,High Value,2,2,1,221,5,1,0
12929,2011-02-01 12:08:00,1,117.85,311.0,100,Hibernating,4,4,4,444,12,0,0
12930,2011-09-22 15:18:00,2,415.8,77.0,000,New/Low Activity,3,3,3,333,9,1,0
12931,2011-11-18 12:39:00,15,42055.96,21.0,011,High Value,2,1,1,211,4,1,-1
12933,2011-11-15 16:38:00,3,607.53,23.0,000,New/Low Activity,2,2,3,223,7,1,0
12935,2011-12-07 17:25:00,7,2160.7,1.0,011,High Value,1,1,1,111,3,1,0
12936,2011-11-22 17:32:00,4,1063.9,16.0,000,New/Low Activity,1,2,2,122,5,1,0
12937,2011-11-24 15:05:00,4,1504.27,14.0,000,New/Low Activity,1,2,2,122,5,1,0
12938,2011-11-14 11:21:00,1,114.14,25.0,000,New/Low Activity,2,4,4,244,10,1,0
12939,2011-10-06 14:33:00,8,11581.8,63.0,011,High Value,3,1,1,311,5,1,-1
12940,2011-10-16 12:09:00,2,913.54,54.0,000,New/Low Activity,3,3,2,332,8,1,0
12942,2011-07-31 14:39:00,3,683.9,130.0,100,Hibernating,3,2,2,322,7,1,0
12944,2011-11-04 11:04:00,2,604.51,35.0,000,New/Low Activity,2,3,3,233,8,1,0
12945,2011-02-24 14:15:00,1,462.95,287.0,100,Hibernating,4,4,3,443,11,0,0
12947,2011-07-19 10:06:00,6,1603.99,143.0,110,Potential Loyalist,4,1,2,412,7,1,0
12948,2011-11-23 17:10:00,7,2064.95,15.0,011,High Value,1,1,1,111,3,1,0
12949,2011-11-09 11:25:00,8,4167.22,30.0,011,High Value,2,1,1,211,4,1,0
12950,2011-12-07 13:17:00,3,1843.0,1.0,000,New/Low Activity,1,2,1,121,4,1,0
12951,2011-12-01 12:14:00,6,1064.07,8.0,010,Regular,1,1,2,112,4,1,0
12952,2011-12-04 10:35:00,4,1387.79,5.0,000,New/Low Activity,1,2,2,122,5,1,0
12953,2011-11-30 09:24:00,1,329.85,9.0,000,New/Low Activity,1,4,3,143,8,1,0
12955,2011-12-08 16:29:00,11,4757.16,0.0,011,High Value,1,1,1,111,3,1,0
12956,2011-02-06 16:08:00,1,108.07,305.0,100,Hibernating,4,4,4,444,12,0,0
12957,2011-11-30 09:53:00,8,4017.54,9.0,011,High Value,1,1,1,111,3,1,0
12962,2011-12-02 15:55:00,2,266.39,6.0,000,New/Low Activity,1,3,4,134,8,1,0
12963,2011-12-01 12:55:00,8,1856.63,7.0,010,Regular,1,1,1,111,3,1,0
12965,2011-09-11 15:31:00,1,771.91,88.0,000,New/Low Activity,3,4,2,342,9,1,0
12966,2011-11-30 12:38:00,1,160.18,9.0,000,New/Low Activity,1,4,4,144,9,1,0
12967,2010-12-16 19:10:00,2,1660.9,357.0,100,Hibernating,4,3,2,432,9,0,0
12968,2011-08-19 15:44:00,1,135.95,111.0,100,Hibernating,3,4,4,344,11,1,0
12970,2011-12-02 14:30:00,4,452.24,6.0,000,New/Low Activity,1,2,3,123,6,1,0
12971,2011-12-06 12:20:00,86,11189.91,3.0,011,High Value,1,1,1,111,3,2,-1
12974,2011-05-26 09:33:00,1,144.8,197.0,100,Hibernating,4,4,4,444,12,0,0
12976,2011-05-12 09:55:00,1,738.6,211.0,100,Hibernating,4,4,2,442,10,0,0
12977,2011-07-06 16:40:00,1,39.239999999999995,155.0,100,Hibernating,4,4,4,444,12,0,0
12980,2011-07-05 09:34:00,9,7374.900000000001,157.0,111,Loyal,4,1,1,411,6,1,-1
12981,2011-11-10 12:00:00,2,372.21999999999997,29.0,000,New/Low Activity,2,3,3,233,8,1,0
12982,2011-04-11 11:51:00,1,390.54,242.0,100,Hibernating,4,4,3,443,11,0,0
12984,2011-11-21 12:37:00,1,97.5,18.0,000,New/Low Activity,2,4,4,244,10,1,0
12985,2011-12-09 10:46:00,2,1239.38,0.0,000,New/Low Activity,1,3,2,132,6,1,0
12987,2011-09-27 12:03:00,2,558.7,73.0,000,New/Low Activity,3,3,3,333,9,1,0
12988,2011-02-20 14:31:00,1,535.32,291.0,100,Hibernating,4,4,3,443,11,0,0
12989,2011-12-06 15:28:00,15,6924.110000000001,2.0,011,High Value,1,1,1,111,3,1,0
12990,2011-11-08 13:01:00,3,409.5,30.0,000,New/Low Activity,2,2,3,223,7,1,0
12991,2011-11-16 15:34:00,2,503.76,22.0,000,New/Low Activity,2,3,3,233,8,1,0
12993,2011-11-16 15:49:00,4,414.76,22.0,000,New/Low Activity,2,2,3,223,7,1,0
12994,2011-12-05 15:43:00,3,974.4200000000001,3.0,000,New/Low Activity,1,2,2,122,5,1,0
12995,2011-09-15 15:44:00,1,211.32,84.0,000,New/Low Activity,3,4,4,344,11,1,0
12997,2011-11-17 15:47:00,4,1226.89,21.0,000,New/Low Activity,2,2,2,222,6,1,0
12999,2011-05-27 13:24:00,3,455.88,195.0,100,Hibernating,4,2,3,423,9,0,0
13000,2011-08-25 10:43:00,3,534.85,106.0,100,Hibernating,3,2,3,323,8,1,0
13001,2011-12-05 14:51:00,13,9818.82,3.0,011,High Value,1,1,1,111,3,1,0
13002,2011-01-25 15:18:00,1,120.94999999999999,317.0,100,Hibernating,4,4,4,444,12,0,0
13003,2011-08-26 10:50:00,3,149.05,105.0,100,Hibernating,3,2,4,324,9,1,0
13004,2011-11-28 11:27:00,18,5655.91,11.0,011,High Value,1,1,1,111,3,1,0
13005,2011-06-19 10:53:00,2,513.7,173.0,100,Hibernating,4,3,3,433,10,0,0
13006,2011-10-14 13:49:00,1,81.57,55.0,000,New/Low Activity,3,4,4,344,11,1,0
13008,2011-01-20 14:24:00,1,229.46999999999997,322.0,100,Hibernating,4,4,4,444,12,0,0
13011,2010-12-02 17:22:00,1,50.550000000000004,371.0,100,Hibernating,4,4,4,444,12,0,0
13012,2011-11-30 13:05:00,8,1661.8400000000001,8.0,010,Regular,1,1,1,111,3,1,0
13013,2011-12-08 15:01:00,13,4810.9400000000005,0.0,011,High Value,1,1,1,111,3,1,0
13014,2011-11-29 12:27:00,10,3466.2799999999997,10.0,011,High Value,1,1,1,111,3,1,0
13015,2011-10-17 13:19:00,5,3346.28,52.0,011,High Value,3,2,1,321,6,1,0
13016,2011-09-27 14:08:00,3,789.89,72.0,000,New/Low Activity,3,2,2,322,7,1,0
13017,2011-12-02 15:53:00,1,204.0,6.0,000,New/Low Activity,1,4,4,144,9,1,0
13018,2011-11-23 13:28:00,28,7277.7,15.0,011,High Value,1,1,1,111,3,1,-1
13021,2011-12-05 16:37:00,9,2616.38,3.0,011,High Value,1,1,1,111,3,1,0
13023,2011-10-06 16:27:00,2,689.9,63.0,000,New/Low Activity,3,3,2,332,8,1,0
13026,2011-12-08 16:58:00,5,975.36,0.0,010,Regular,1,2,2,122,5,1,0
13027,2011-08-18 09:39:00,6,6912.0,113.0,111,Loyal,3,1,1,311,5,1,-1
13028,2011-11-17 11:10:00,2,661.3199999999999,22.0,000,New/Low Activity,2,3,3,233,8,1,0
13029,2011-11-09 09:13:00,3,1247.5,30.0,000,New/Low Activity,2,2,2,222,6,1,0
13030,2011-11-28 14:30:00,2,799.48,10.0,000,New/Low Activity,1,3,2,132,6,1,0
13032,2011-10-18 15:54:00,2,1010.18,51.0,000,New/Low Activity,3,3,2,332,8,1,0
13033,2010-12-17 14:23:00,1,190.55,356.0,100,Hibernating,4,4,4,444,12,0,0
13034,2011-10-16 12:21:00,2,642.77,54.0,000,New/Low Activity,3,3,3,333,9,1,0
13035,2011-09-27 08:57:00,2,921.88,73.0,000,New/Low Activity,3,3,2,332,8,1,0
13037,2011-07-24 15:46:00,3,881.07,137.0,100,Hibernating,3,2,2,322,7,1,0
13038,2011-09-20 14:37:00,3,908.46,79.0,000,New/Low Activity,3,2,2,322,7,1,0
13040,2011-12-01 10:38:00,2,676.99,8.0,000,New/Low Activity,1,3,2,132,6,1,0
13043,2011-03-11 14:52:00,1,516.42,272.0,100,Hibernating,4,4,3,443,11,0,0
13044,2011-02-21 15:20:00,1,560.47,290.0,100,Hibernating,4,4,3,443,11,0,0
13045,2011-09-01 15:04:00,1,305.28000000000003,98.0,100,Hibernating,3,4,4,344,11,1,0
13046,2011-11-09 08:36:00,2,629.31,30.0,000,New/Low Activity,2,3,3,233,8,1,0
13047,2011-11-08 12:06:00,10,3237.54,31.0,011,High Value,2,1,1,211,4,1,0
13048,2011-11-25 13:23:00,4,1835.91,13.0,000,New/Low Activity,1,2,1,121,4,1,0
13049,2011-10-06 15:31:00,2,656.6800000000001,63.0,000,New/Low Activity,3,3,3,333,9,1,0
13050,2011-11-25 09:18:00,17,5836.86,14.0,011,High Value,1,1,1,111,3,1,0
13052,2011-05-11 14:12:00,1,348.15000000000003,211.0,100,Hibernating,4,4,3,443,11,0,0
13055,2011-09-22 14:26:00,3,1214.41,77.0,000,New/Low Activity,3,2,2,322,7,1,0
13058,2011-11-15 12:43:00,3,271.40000000000003,24.0,000,New/Low Activity,2,2,4,224,8,1,0
13059,2011-04-04 10:40:00,1,183.4,249.0,100,Hibernating,4,4,4,444,12,0,0
13060,2011-03-31 11:37:00,1,307.53,253.0,100,Hibernating,4,4,3,443,11,0,0
13061,2011-09-28 16:04:00,1,248.61,71.0,000,New/Low Activity,3,4,4,344,11,1,0
13062,2011-06-01 15:12:00,1,346.98,190.0,100,Hibernating,4,4,3,443,11,0,0
13064,2011-11-27 12:31:00,4,1119.49,12.0,000,New/Low Activity,1,2,2,122,5,1,0
13065,2010-12-01 16:52:00,1,205.86,372.0,100,Hibernating,4,4,4,444,12,0,0
13066,2011-11-15 12:57:00,2,470.8,23.0,000,New/Low Activity,2,3,3,233,8,1,0
13067,2011-09-18 13:38:00,1,115.46000000000001,81.0,000,New/Low Activity,3,4,4,344,11,1,0
13068,2011-11-29 15:00:00,2,344.0,9.0,000,New/Low Activity,1,3,3,133,7,1,0
13069,2011-12-09 08:39:00,24,4436.12,0.0,011,High Value,1,1,1,111,3,1,1
13070,2011-05-31 13:45:00,1,228.8,191.0,100,Hibernating,4,4,4,444,12,0,0
13072,2011-03-18 08:12:00,1,177.15,266.0,100,Hibernating,4,4,4,444,12,0,0
13075,2011-08-02 10:19:00,1,919.61,129.0,100,Hibernating,3,4,2,342,9,1,0
13077,2011-12-08 19:24:00,4,729.27,0.0,000,New/Low Activity,1,2,2,122,5,1,0
13078,2011-12-06 15:36:00,26,12627.94,2.0,011,High Value,1,1,1,111,3,1,-1
13079,2011-12-05 16:53:00,5,220.10000000000002,3.0,010,Regular,1,2,4,124,7,1,0
13080,2011-06-13 14:59:00,1,58.08,178.0,100,Hibernating,4,4,4,444,12,0,0
13081,2011-11-28 10:54:00,11,28337.38,11.0,011,High Value,1,1,1,111,3,1,-1
13082,2011-08-05 16:16:00,9,3613.63,125.0,111,Loyal,3,1,1,311,5,1,-1
